Filename,Edge Density
DOG_processed_6451.npy,0.2916259765625
DOG_processed_3265.npy,0.34307861328125
CAT_processed_6899.npy,0.306640625
CAT_processed_3002.npy,0.36468505859375
CAT_processed_11652.npy,0.36297607421875
CAT_processed_5022.npy,0.32159423828125
DOG_processed_1017.npy,0.34088134765625
CAT_processed_3652.npy,0.3638916015625
CAT_processed_7190.npy,0.35736083984375
CAT_processed_490.npy,0.3236083984375
DOG_processed_4528.npy,0.34295654296875
DOG_processed_12193.npy,0.32476806640625
DOG_processed_7275.npy,0.3525390625
CAT_processed_6625.npy,0.25616455078125
DOG_processed_9459.npy,0.35003662109375
DOG_processed_6502.npy,0.326904296875
CAT_processed_7838.npy,0.3299560546875
flamingo_processed_7afc600754.npy,0.28680419921875
DOG_processed_137.npy,0.371826171875
bat_processed_2d028b789d.npy,0.31158447265625
DOG_processed_609.npy,0.218017578125
DOG_processed_8811.npy,0.35882568359375
DOG_processed_59.npy,0.2564697265625
DOG_processed_9594.npy,0.24090576171875
DOG_processed_9562.npy,0.335693359375
DOG_processed_9800.npy,0.3624267578125
DOG_processed_195.npy,0.36944580078125
DOG_processed_7279.npy,0.370849609375
DOG_processed_9777.npy,0.3731689453125
DOG_processed_10987.npy,0.3060302734375
DOG_processed_4699.npy,0.3077392578125
DOG_processed_4331.npy,0.3509521484375
DOG_processed_12054.npy,0.33392333984375
CAT_processed_3202.npy,0.28802490234375
CAT_processed_3289.npy,0.34527587890625
turtle_processed_0fe508ab40.npy,0.37542724609375
DOG_processed_5163.npy,0.37408447265625
DOG_processed_4085.npy,0.3685302734375
DOG_processed_5865.npy,0.34063720703125
DOG_processed_11021.npy,0.3636474609375
CAT_processed_10697.npy,0.2947998046875
CAT_processed_7543.npy,0.3154296875
moth_processed_96b3c8eae3.npy,0.35772705078125
DOG_processed_8583.npy,0.370849609375
CAT_processed_5044.npy,0.3486328125
CAT_processed_3518.npy,0.34228515625
CAT_processed_284.npy,0.36773681640625
DOG_processed_5505.npy,0.3428955078125
horse_processed_616a7424e4.npy,0.361328125
DOG_processed_4980.npy,0.33966064453125
DOG_processed_2360.npy,0.3505859375
pigeon_processed_7f07bfd866.npy,0.28558349609375
pigeon_processed_6fd90b8b1e.npy,0.07415771484375
CAT_processed_11982.npy,0.28436279296875
CAT_processed_326.npy,0.35540771484375
DOG_processed_8350.npy,0.31787109375
DOG_processed_9052.npy,0.37200927734375
CAT_processed_4821.npy,0.2076416015625
CAT_processed_11455.npy,0.33038330078125
DOG_processed_9061.npy,0.34771728515625
beetle_processed_50c20f936f.npy,0.14630126953125
CAT_processed_8505.npy,0.30908203125
DOG_processed_6785.npy,0.352783203125
CAT_processed_5154.npy,0.2427978515625
CAT_processed_4278.npy,0.372314453125
sheep_processed_75e03d47d7.npy,0.37060546875
flamingo_processed_5a57a6d1e0.npy,0.3753662109375
CAT_processed_6782.npy,0.324951171875
DOG_processed_4268.npy,0.3665771484375
DOG_processed_11414.npy,0.362548828125
CAT_processed_10283.npy,0.1766357421875
DOG_processed_11455.npy,0.37890625
CAT_processed_5003.npy,0.3834228515625
DOG_processed_9530.npy,0.20501708984375
CAT_processed_8030.npy,0.2476806640625
CAT_processed_11381.npy,0.36895751953125
DOG_processed_4251.npy,0.325439453125
DOG_processed_11017.npy,0.3775634765625
CAT_processed_7737.npy,0.3441162109375
DOG_processed_7028.npy,0.29638671875
CAT_processed_5431.npy,0.34014892578125
DOG_processed_12141.npy,0.36639404296875
beetle_processed_094b2870d0.npy,0.2818603515625
DOG_processed_5830.npy,0.18402099609375
CAT_processed_8386.npy,0.3209228515625
DOG_processed_5770.npy,0.36090087890625
DOG_processed_1036.npy,0.37005615234375
CAT_processed_12330.npy,0.36102294921875
hamster_processed_6ce5bc2b3d.npy,0.3779296875
CAT_processed_11581.npy,0.3056640625
CAT_processed_1099.npy,0.35894775390625
CAT_processed_9404.npy,0.36236572265625
reindeer_processed_6ad315877c.npy,0.366943359375
CAT_processed_10290.npy,0.34552001953125
CAT_processed_9420.npy,0.199462890625
okapi_processed_126ee09bec.npy,0.361083984375
DOG_processed_8235.npy,0.36651611328125
DOG_processed_9305.npy,0.37689208984375
DOG_processed_3653.npy,0.350830078125
CAT_processed_8254.npy,0.231201171875
DOG_processed_4799.npy,0.3748779296875
CAT_processed_10569.npy,0.34527587890625
moth_processed_85a538cff7.npy,0.15753173828125
DOG_processed_11185.npy,0.35308837890625
seahorse_processed_54e5b29491.npy,0.37640380859375
DOG_processed_11691.npy,0.3348388671875
DOG_processed_8634.npy,0.3743896484375
CAT_processed_1794.npy,0.2694091796875
DOG_processed_9788.npy,0.2611083984375
DOG_processed_4333.npy,0.34747314453125
CAT_processed_1069.npy,0.34173583984375
CAT_processed_9597.npy,0.35357666015625
CAT_processed_11372.npy,0.3634033203125
CAT_processed_12182.npy,0.353271484375
DOG_processed_10790.npy,0.221435546875
DOG_processed_290.npy,0.34100341796875
CAT_processed_3974.npy,0.33807373046875
DOG_processed_8410.npy,0.34405517578125
DOG_processed_12030.npy,0.36114501953125
fly_processed_31ff48d15e.npy,0.33551025390625
squirrel_processed_8df92f6a1d.npy,0.36944580078125
DOG_processed_11569.npy,0.281982421875
DOG_processed_2719.npy,0.36358642578125
DOG_processed_346.npy,0.36798095703125
sandpiper_processed_6c8d15eb65.npy,0.33270263671875
DOG_processed_3203.npy,0.3421630859375
hornbill_processed_40fe0dd41d.npy,0.31451416015625
CAT_processed_10450.npy,0.3204345703125
DOG_processed_1295.npy,0.352783203125
DOG_processed_1563.npy,0.31256103515625
CAT_processed_5051.npy,0.3568115234375
antelope_processed_6aa06f252d.npy,0.36474609375
ox_processed_7eab18c2c2.npy,0.265625
CAT_processed_6166.npy,0.25079345703125
DOG_processed_12263.npy,0.36419677734375
CAT_processed_2164.npy,0.3475341796875
CAT_processed_976.npy,0.3101806640625
DOG_processed_6152.npy,0.3466796875
DOG_processed_9648.npy,0.37255859375
CAT_processed_8071.npy,0.33612060546875
CAT_processed_6130.npy,0.2506103515625
CAT_processed_2459.npy,0.36077880859375
DOG_processed_11372.npy,0.35125732421875
CAT_processed_9917.npy,0.35943603515625
oyster_processed_f05d519f14.npy,0.36004638671875
DOG_processed_9892.npy,0.33404541015625
CAT_processed_7866.npy,0.34063720703125
DOG_processed_8106.npy,0.35638427734375
CAT_processed_7554.npy,0.2625732421875
CAT_processed_3699.npy,0.23187255859375
ladybugs_processed_91d49bcfdf.npy,0.21417236328125
DOG_processed_10213.npy,0.3648681640625
CAT_processed_1725.npy,0.19744873046875
CAT_processed_10903.npy,0.2989501953125
seal_processed_299f8232e3.npy,0.3709716796875
CAT_processed_5155.npy,0.27813720703125
turtle_processed_9c27fcec22.npy,0.25396728515625
DOG_processed_10066.npy,0.36224365234375
CAT_processed_671.npy,0.2913818359375
CAT_processed_11518.npy,0.32208251953125
DOG_processed_333.npy,0.369140625
CAT_processed_5261.npy,0.30999755859375
parrot_processed_4c26cd72e2.npy,0.33648681640625
crow_processed_1d15117ae2.npy,0.3629150390625
CAT_processed_4955.npy,0.37347412109375
CAT_processed_8513.npy,0.33123779296875
bee_processed_47a87d7786.npy,0.327392578125
CAT_processed_11969.npy,0.30987548828125
DOG_processed_12453.npy,0.35589599609375
CAT_processed_9290.npy,0.30157470703125
DOG_processed_8793.npy,0.34991455078125
CAT_processed_3132.npy,0.32177734375
lion_processed_191aede32f.npy,0.37091064453125
DOG_processed_10629.npy,0.35711669921875
DOG_processed_7615.npy,0.3477783203125
DOG_processed_10482.npy,0.317138671875
DOG_processed_10057.npy,0.3306884765625
DOG_processed_7883.npy,0.36871337890625
sheep_processed_3fe08ce282.npy,0.361572265625
CAT_processed_1974.npy,0.35455322265625
CAT_processed_5781.npy,0.2034912109375
dragonfly_processed_6b6f8ffd1c.npy,0.3155517578125
boar_processed_351fc18170.npy,0.35174560546875
CAT_processed_232.npy,0.24700927734375
CAT_processed_10191.npy,0.3753662109375
CAT_processed_11931.npy,0.36328125
CAT_processed_37.npy,0.304931640625
CAT_processed_11916.npy,0.37066650390625
CAT_processed_2341.npy,0.364501953125
CAT_processed_1801.npy,0.33380126953125
bee_processed_957c3736fc.npy,0.332275390625
CAT_processed_10074.npy,0.3291015625
CAT_processed_1765.npy,0.32659912109375
DOG_processed_8405.npy,0.3505859375
CAT_processed_8651.npy,0.3319091796875
DOG_processed_9233.npy,0.333740234375
bee_processed_8af6a1eacd.npy,0.28814697265625
raccoon_processed_4dceb7a1d0.npy,0.36541748046875
DOG_processed_6772.npy,0.32177734375
DOG_processed_2710.npy,0.3306884765625
CAT_processed_8175.npy,0.3460693359375
CAT_processed_7155.npy,0.35986328125
lizard_processed_73e9793951.npy,0.17559814453125
CAT_processed_3467.npy,0.3623046875
DOG_processed_11122.npy,0.3660888671875
CAT_processed_12278.npy,0.2999267578125
DOG_processed_5975.npy,0.29559326171875
DOG_processed_4111.npy,0.34796142578125
bee_processed_5ccea1aa7f.npy,0.13299560546875
DOG_processed_5070.npy,0.34814453125
goat_processed_451ea62851.npy,0.28192138671875
DOG_processed_1278.npy,0.3563232421875
elephant_processed_8a24e8d62a.npy,0.2947998046875
DOG_processed_9833.npy,0.328857421875
DOG_processed_9502.npy,0.3497314453125
DOG_processed_11830.npy,0.328369140625
CAT_processed_11350.npy,0.336669921875
CAT_processed_3251.npy,0.32550048828125
DOG_processed_4013.npy,0.35858154296875
DOG_processed_1804.npy,0.36053466796875
DOG_processed_3681.npy,0.349853515625
DOG_processed_6967.npy,0.3475341796875
CAT_processed_2790.npy,0.36279296875
CAT_processed_11919.npy,0.35107421875
DOG_processed_4046.npy,0.36395263671875
DOG_processed_6063.npy,0.3489990234375
hummingbird_processed_255dc31008.npy,0.2264404296875
hummingbird_processed_2fbb266598.npy,0.2991943359375
seal_processed_1e3f82713a.npy,0.3265380859375
CAT_processed_1865.npy,0.3619384765625
DOG_processed_7602.npy,0.1728515625
CAT_processed_5943.npy,0.2802734375
CAT_processed_1039.npy,0.2813720703125
DOG_processed_1005.npy,0.37139892578125
DOG_processed_8127.npy,0.34893798828125
CAT_processed_8384.npy,0.355224609375
CAT_processed_65.npy,0.3382568359375
DOG_processed_1331.npy,0.32574462890625
CAT_processed_4640.npy,0.358642578125
turkey_processed_3ac861e010.npy,0.30291748046875
DOG_processed_294.npy,0.308837890625
DOG_processed_4200.npy,0.37841796875
CAT_processed_8803.npy,0.3548583984375
DOG_processed_2107.npy,0.369384765625
CAT_processed_2071.npy,0.31915283203125
DOG_processed_5636.npy,0.3394775390625
CAT_processed_4757.npy,0.268798828125
DOG_processed_5705.npy,0.328369140625
CAT_processed_5201.npy,0.3125
boar_processed_4d216b409a.npy,0.3701171875
CAT_processed_5682.npy,0.35882568359375
boar_processed_0b2e935388.npy,0.31549072265625
DOG_processed_10093.npy,0.33624267578125
DOG_processed_1122.npy,0.29364013671875
DOG_processed_2569.npy,0.28533935546875
CAT_processed_1206.npy,0.32177734375
CAT_processed_4516.npy,0.35699462890625
DOG_processed_3988.npy,0.34466552734375
DOG_processed_1663.npy,0.2430419921875
DOG_processed_2361.npy,0.1868896484375
CAT_processed_9187.npy,0.272216796875
DOG_processed_1437.npy,0.3616943359375
CAT_processed_624.npy,0.36859130859375
DOG_processed_11822.npy,0.35101318359375
DOG_processed_9082.npy,0.35546875
DOG_processed_7813.npy,0.33807373046875
CAT_processed_1427.npy,0.35101318359375
CAT_processed_6410.npy,0.3739013671875
DOG_processed_184.npy,0.368896484375
moth_processed_6f81260d1a.npy,0.02996826171875
DOG_processed_1602.npy,0.36993408203125
CAT_processed_96.npy,0.35614013671875
CAT_processed_6514.npy,0.31158447265625
DOG_processed_9164.npy,0.35888671875
DOG_processed_2920.npy,0.312744140625
DOG_processed_4859.npy,0.35491943359375
DOG_processed_3413.npy,0.3287353515625
rat_processed_3f6cbf9e69.npy,0.33673095703125
tiger_processed_7bba8e0f9d.npy,0.35064697265625
CAT_processed_3041.npy,0.18878173828125
DOG_processed_3698.npy,0.3509521484375
DOG_processed_2302.npy,0.36395263671875
hornbill_processed_2a48dce95b.npy,0.308349609375
CAT_processed_3187.npy,0.32403564453125
DOG_processed_10901.npy,0.3585205078125
DOG_processed_4418.npy,0.31500244140625
DOG_processed_12224.npy,0.37054443359375
CAT_processed_699.npy,0.3519287109375
CAT_processed_4151.npy,0.34466552734375
CAT_processed_9122.npy,0.33392333984375
rhinoceros_processed_54d8422657.npy,0.36761474609375
CAT_processed_1356.npy,0.3714599609375
hamster_processed_0e134e9f3d.npy,0.33782958984375
CAT_processed_10585.npy,0.30657958984375
CAT_processed_8912.npy,0.30950927734375
DOG_processed_8843.npy,0.35498046875
DOG_processed_3868.npy,0.367919921875
DOG_processed_5400.npy,0.30029296875
bear_processed_8ded9df224.npy,0.37054443359375
CAT_processed_4674.npy,0.31353759765625
CAT_processed_932.npy,0.36639404296875
DOG_processed_3776.npy,0.3507080078125
DOG_processed_775.npy,0.32476806640625
CAT_processed_4680.npy,0.33062744140625
DOG_processed_7923.npy,0.33843994140625
oyster_processed_65345ea11e.npy,0.3289794921875
DOG_processed_9784.npy,0.36737060546875
DOG_processed_11356.npy,0.3006591796875
CAT_processed_398.npy,0.14691162109375
cat_processed_6128bd1a84.npy,0.2655029296875
DOG_processed_4369.npy,0.365234375
chimpanzee_processed_28d0153bdc.npy,0.357421875
CAT_processed_12406.npy,0.37255859375
DOG_processed_2651.npy,0.2708740234375
sheep_processed_9a4a94d635.npy,0.16131591796875
DOG_processed_8715.npy,0.342041015625
goldfish_processed_061b9b6a86.npy,0.19000244140625
DOG_processed_12188.npy,0.34637451171875
DOG_processed_7074.npy,0.357177734375
CAT_processed_6901.npy,0.3465576171875
DOG_processed_4565.npy,0.354248046875
CAT_processed_4435.npy,0.35186767578125
DOG_processed_3952.npy,0.34393310546875
dragonfly_processed_2c1e15576b.npy,0.3299560546875
CAT_processed_8232.npy,0.37274169921875
wombat_processed_89eafc950c.npy,0.375732421875
DOG_processed_2559.npy,0.36279296875
CAT_processed_11495.npy,0.3775634765625
DOG_processed_2417.npy,0.27593994140625
hedgehog_processed_8f388613a6.npy,0.31695556640625
CAT_processed_3698.npy,0.364501953125
DOG_processed_4738.npy,0.3658447265625
coyote_processed_29a13938a9.npy,0.14483642578125
DOG_processed_10281.npy,0.3212890625
DOG_processed_1375.npy,0.351806640625
squirrel_processed_1ea9123d1c.npy,0.345458984375
DOG_processed_10520.npy,0.36920166015625
DOG_processed_11927.npy,0.3702392578125
CAT_processed_9501.npy,0.30682373046875
CAT_processed_12142.npy,0.3248291015625
owl_processed_0357c3ea50.npy,0.29766845703125
DOG_processed_8664.npy,0.36767578125
CAT_processed_10889.npy,0.34075927734375
CAT_processed_5780.npy,0.32989501953125
DOG_processed_1858.npy,0.300048828125
shark_processed_263cf87dc7.npy,0.27496337890625
DOG_processed_439.npy,0.34027099609375
DOG_processed_503.npy,0.36181640625
CAT_processed_3694.npy,0.2982177734375
dog_processed_6a5c5cce2c.npy,0.24371337890625
DOG_processed_4440.npy,0.30291748046875
owl_processed_6e428cf18f.npy,0.27899169921875
CAT_processed_193.npy,0.35552978515625
CAT_processed_9149.npy,0.33026123046875
CAT_processed_6961.npy,0.2216796875
CAT_processed_8327.npy,0.341796875
CAT_processed_8291.npy,0.374267578125
CAT_processed_10992.npy,0.24737548828125
grasshopper_processed_2c62406003.npy,0.2642822265625
DOG_processed_420.npy,0.36431884765625
CAT_processed_12272.npy,0.25628662109375
DOG_processed_5957.npy,0.3577880859375
CAT_processed_905.npy,0.18212890625
CAT_processed_9048.npy,0.29571533203125
CAT_processed_7483.npy,0.35247802734375
bat_processed_330e4a8053.npy,0.30572509765625
DOG_processed_11240.npy,0.3616943359375
DOG_processed_5385.npy,0.3328857421875
lion_processed_9b237131a3.npy,0.31781005859375
DOG_processed_6002.npy,0.37615966796875
CAT_processed_3993.npy,0.34564208984375
DOG_processed_7470.npy,0.348876953125
DOG_processed_11762.npy,0.367431640625
mouse_processed_b77085df06.npy,0.17767333984375
DOG_processed_5135.npy,0.3673095703125
DOG_processed_675.npy,0.28546142578125
DOG_processed_5248.npy,0.3687744140625
CAT_processed_6335.npy,0.3048095703125
CAT_processed_5172.npy,0.3115234375
sheep_processed_3beea4bc10.npy,0.16387939453125
CAT_processed_6681.npy,0.2969970703125
CAT_processed_12199.npy,0.34228515625
CAT_processed_8107.npy,0.26611328125
rhinoceros_processed_6e1430dd5d.npy,0.30523681640625
DOG_processed_10860.npy,0.359375
hummingbird_processed_8ee0faaeb7.npy,0.2896728515625
squirrel_processed_61c54deffe.npy,0.29583740234375
CAT_processed_1045.npy,0.212890625
DOG_processed_8015.npy,0.370361328125
CAT_processed_1841.npy,0.33154296875
CAT_processed_5230.npy,0.35479736328125
CAT_processed_3276.npy,0.33917236328125
CAT_processed_6225.npy,0.2794189453125
CAT_processed_5164.npy,0.338623046875
rhinoceros_processed_75f9633501.npy,0.33807373046875
CAT_processed_11229.npy,0.3638916015625
DOG_processed_2227.npy,0.2655029296875
turkey_processed_06ce58dce1.npy,0.366943359375
reindeer_processed_80bb87193c.npy,0.33563232421875
DOG_processed_11261.npy,0.34588623046875
DOG_processed_5110.npy,0.3729248046875
DOG_processed_5754.npy,0.3438720703125
CAT_processed_2489.npy,0.3555908203125
DOG_processed_10891.npy,0.34716796875
CAT_processed_1072.npy,0.33282470703125
CAT_processed_5147.npy,0.2855224609375
DOG_processed_2003.npy,0.34796142578125
CAT_processed_2408.npy,0.37017822265625
CAT_processed_4146.npy,0.22845458984375
CAT_processed_705.npy,0.28582763671875
DOG_processed_9575.npy,0.37384033203125
bison_processed_17fd28dbd4.npy,0.35748291015625
fox_processed_32a391f189.npy,0.3692626953125
DOG_processed_8179.npy,0.3671875
CAT_processed_2338.npy,0.2884521484375
CAT_processed_7433.npy,0.3505859375
DOG_processed_3310.npy,0.37286376953125
DOG_processed_10553.npy,0.33612060546875
DOG_processed_765.npy,0.36962890625
CAT_processed_2213.npy,0.36138916015625
squid_processed_0d3212d792.npy,0.3565673828125
DOG_processed_9630.npy,0.35736083984375
CAT_processed_8078.npy,0.25006103515625
DOG_processed_1076.npy,0.34576416015625
antelope_processed_fc6545699d.npy,0.3465576171875
CAT_processed_3141.npy,0.34649658203125
CAT_processed_9083.npy,0.35687255859375
CAT_processed_10606.npy,0.30975341796875
CAT_processed_12429.npy,0.358642578125
DOG_processed_4453.npy,0.36474609375
elephant_processed_23b99fb3bf.npy,0.25909423828125
CAT_processed_3254.npy,0.345703125
CAT_processed_5980.npy,0.2647705078125
CAT_processed_5065.npy,0.28753662109375
DOG_processed_5755.npy,0.346923828125
DOG_processed_9031.npy,0.34515380859375
DOG_processed_7392.npy,0.3555908203125
CAT_processed_6054.npy,0.34326171875
CAT_processed_2565.npy,0.3197021484375
starfish_processed_2a1845d4d4.npy,0.3717041015625
DOG_processed_3143.npy,0.37017822265625
DOG_processed_3674.npy,0.2938232421875
CAT_processed_6392.npy,0.376220703125
lobster_processed_4fb3fdaf9a.npy,0.35894775390625
starfish_processed_28e9d34e69.npy,0.3709716796875
hippopotamus_processed_94d809b1f6.npy,0.37249755859375
gorilla_processed_250ce0a66d.npy,0.31903076171875
CAT_processed_7888.npy,0.34210205078125
DOG_processed_10333.npy,0.343994140625
CAT_processed_11590.npy,0.35577392578125
DOG_processed_11603.npy,0.3590087890625
DOG_processed_8464.npy,0.3720703125
bat_processed_0315a4b6b7.npy,0.0726318359375
bee_processed_43aebfb444.npy,0.26495361328125
DOG_processed_841.npy,0.37176513671875
DOG_processed_6135.npy,0.32171630859375
DOG_processed_2597.npy,0.34197998046875
CAT_processed_11432.npy,0.35699462890625
DOG_processed_9734.npy,0.37493896484375
CAT_processed_1108.npy,0.34637451171875
DOG_processed_9754.npy,0.36309814453125
woodpecker_processed_5f0fd84efc.npy,0.22882080078125
CAT_processed_11550.npy,0.35687255859375
DOG_processed_4203.npy,0.2760009765625
DOG_processed_3276.npy,0.31549072265625
DOG_processed_7739.npy,0.2867431640625
CAT_processed_9725.npy,0.33758544921875
DOG_processed_7704.npy,0.245361328125
dolphin_processed_7ba6fd1fd2.npy,0.35626220703125
whale_processed_24c5698a85.npy,0.14923095703125
CAT_processed_6936.npy,0.3489990234375
CAT_processed_5623.npy,0.292236328125
DOG_processed_10141.npy,0.34881591796875
DOG_processed_10800.npy,0.3731689453125
DOG_processed_8887.npy,0.338623046875
DOG_processed_458.npy,0.36724853515625
CAT_processed_12435.npy,0.34027099609375
flamingo_processed_116d8b3365.npy,0.36810302734375
DOG_processed_11028.npy,0.3626708984375
DOG_processed_9721.npy,0.3428955078125
CAT_processed_7691.npy,0.11639404296875
CAT_processed_6462.npy,0.37396240234375
CAT_processed_4885.npy,0.33001708984375
DOG_processed_8717.npy,0.36395263671875
turkey_processed_3d05120fc1.npy,0.3673095703125
CAT_processed_8498.npy,0.2010498046875
DOG_processed_12344.npy,0.35369873046875
CAT_processed_684.npy,0.3592529296875
CAT_processed_7338.npy,0.293212890625
DOG_processed_8276.npy,0.3594970703125
CAT_processed_9214.npy,0.35614013671875
CAT_processed_6139.npy,0.31842041015625
DOG_processed_3741.npy,0.332763671875
CAT_processed_7964.npy,0.22235107421875
CAT_processed_11085.npy,0.37200927734375
CAT_processed_10837.npy,0.3643798828125
DOG_processed_7820.npy,0.35736083984375
DOG_processed_8294.npy,0.347900390625
sparrow_processed_45d1621fdf.npy,0.249267578125
DOG_processed_293.npy,0.34613037109375
CAT_processed_6156.npy,0.371826171875
grasshopper_processed_7e6078d223.npy,0.3409423828125
CAT_processed_7498.npy,0.25244140625
CAT_processed_4131.npy,0.346923828125
DOG_processed_12292.npy,0.34552001953125
CAT_processed_4689.npy,0.27569580078125
CAT_processed_9490.npy,0.29339599609375
horse_processed_08c260b0b4.npy,0.372314453125
CAT_processed_2505.npy,0.35382080078125
DOG_processed_3501.npy,0.34149169921875
DOG_processed_942.npy,0.3177490234375
DOG_processed_11720.npy,0.30120849609375
DOG_processed_1402.npy,0.33258056640625
DOG_processed_9558.npy,0.36407470703125
goldfish_processed_32bdcc734b.npy,0.18255615234375
DOG_processed_6784.npy,0.33575439453125
CAT_processed_10839.npy,0.33392333984375
CAT_processed_10822.npy,0.3218994140625
DOG_processed_8217.npy,0.32867431640625
DOG_processed_4732.npy,0.31121826171875
DOG_processed_1508.npy,0.33209228515625
CAT_processed_9068.npy,0.37646484375
leopard_processed_9d98548ce5.npy,0.337646484375
DOG_processed_7935.npy,0.37066650390625
CAT_processed_10022.npy,0.35479736328125
ladybugs_processed_98e11bacad.npy,0.37384033203125
DOG_processed_7906.npy,0.203125
DOG_processed_14.npy,0.3724365234375
DOG_processed_12209.npy,0.35205078125
DOG_processed_8354.npy,0.3251953125
CAT_processed_973.npy,0.361572265625
CAT_processed_3099.npy,0.3284912109375
DOG_processed_10611.npy,0.37396240234375
CAT_processed_1779.npy,0.2813720703125
CAT_processed_6627.npy,0.3438720703125
swan_processed_9f88772bef.npy,0.33270263671875
DOG_processed_5634.npy,0.35870361328125
DOG_processed_2226.npy,0.36248779296875
CAT_processed_5226.npy,0.345947265625
CAT_processed_5556.npy,0.2303466796875
CAT_processed_1867.npy,0.347900390625
DOG_processed_5358.npy,0.36822509765625
DOG_processed_4480.npy,0.37420654296875
CAT_processed_6646.npy,0.30108642578125
DOG_processed_9065.npy,0.3695068359375
DOG_processed_8908.npy,0.3714599609375
CAT_processed_1201.npy,0.29443359375
CAT_processed_9688.npy,0.2464599609375
CAT_processed_6058.npy,0.28692626953125
rhinoceros_processed_8c6a0c2e61.npy,0.28515625
CAT_processed_10828.npy,0.30908203125
chimpanzee_processed_1fb7c985c9.npy,0.2764892578125
CAT_processed_2684.npy,0.329345703125
CAT_processed_1845.npy,0.36639404296875
seahorse_processed_2fcd97f49d.npy,0.18231201171875
CAT_processed_7241.npy,0.32525634765625
DOG_processed_10422.npy,0.35546875
CAT_processed_3787.npy,0.35223388671875
DOG_processed_9527.npy,0.36956787109375
CAT_processed_3743.npy,0.296142578125
fox_processed_8aacf2b3b4.npy,0.08453369140625
goat_processed_7f04fab8df.npy,0.333251953125
DOG_processed_9798.npy,0.32696533203125
DOG_processed_6415.npy,0.37237548828125
dolphin_processed_73dfd945f8.npy,0.3656005859375
woodpecker_processed_9d90a4e096.npy,0.36376953125
CAT_processed_6148.npy,0.31597900390625
squirrel_processed_7aa02f59f5.npy,0.2950439453125
DOG_processed_8601.npy,0.34234619140625
DOG_processed_6379.npy,0.34588623046875
CAT_processed_7574.npy,0.34613037109375
CAT_processed_9920.npy,0.29547119140625
DOG_processed_3745.npy,0.36236572265625
DOG_processed_4091.npy,0.35784912109375
DOG_processed_1841.npy,0.3231201171875
CAT_processed_813.npy,0.36663818359375
CAT_processed_3848.npy,0.31781005859375
CAT_processed_5056.npy,0.362060546875
CAT_processed_8408.npy,0.35601806640625
coyote_processed_58dc8353c0.npy,0.37396240234375
DOG_processed_8514.npy,0.32684326171875
DOG_processed_5945.npy,0.36785888671875
DOG_processed_11332.npy,0.358154296875
fly_processed_572cc4cdc9.npy,0.12689208984375
DOG_processed_1821.npy,0.3604736328125
DOG_processed_5041.npy,0.33441162109375
CAT_processed_11694.npy,0.312255859375
CAT_processed_1207.npy,0.3118896484375
CAT_processed_11471.npy,0.3275146484375
DOG_processed_2451.npy,0.3751220703125
coyote_processed_90af12d313.npy,0.330810546875
DOG_processed_10126.npy,0.32025146484375
elephant_processed_6d8a9a8f8f.npy,0.2781982421875
DOG_processed_7101.npy,0.36297607421875
DOG_processed_2485.npy,0.3182373046875
DOG_processed_9856.npy,0.3673095703125
DOG_processed_5817.npy,0.340576171875
